Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1468746000.0 2.0 52 75 118 NA NA NA NA 97 143 167 NA NA NA NA 6089 525 664 NA NA NA NA 6340 562 784 NA NA NA NA
1468746000.0 20.0 NA 62 161 0 NA NA NA NA 140 222 0 NA NA NA NA 2840 1313 555 NA NA NA NA 3003 1329 562 NA NA NA
1468746000.0 200.0 NA 73 176 0 NA NA NA NA 140 241 0 NA NA NA NA 725 1233 594 NA NA NA NA 1117 1564 604 NA NA NA
1468746000.0 202.0 NA 76 178 0 NA NA NA NA 140 243 0 NA NA NA NA 925 1966 784 NA NA NA NA 1331 2420 798 NA NA NA
1468746000.0 203.0 NA 72 173 0 NA NA NA NA 140 240 0 NA NA NA NA 640 1163 525 NA NA NA NA 940 1558 533 NA NA NA
1468746000.0 205.0 NA 75 175 0 NA NA NA NA 140 240 0 NA NA NA NA 1011 1576 835 NA NA NA NA 1414 1912 864 NA NA NA
1468746000.0 21.0 NA 65 158 0 NA NA NA NA 140 222 0 NA NA NA NA 1955 1614 420 NA NA NA NA 2066 1666 426 NA NA NA
1468746000.0 22.0 NA 68 157 0 NA NA NA NA 140 222 0 NA NA NA NA 3031 3313 839 NA NA NA NA 3105 3475 858 NA NA NA
1468746000.0 23.0 NA 68 160 0 NA NA NA NA 140 222 0 NA NA NA NA 3241 2990 670 NA NA NA NA 3378 3151 678 NA NA NA
1468746000.0 24.0 NA 68 164 0 NA NA NA NA 140 222 0 NA NA NA NA 3002 3699 908 NA NA NA NA 3079 3749 927 NA NA NA
1468746000.0 25.0 NA 67 172 0 46 NA NA NA 140 228 0 82 NA NA NA 2380 3743 687 68 NA NA NA 2518 3855 748 78 NA NA
1468746000.0 250200.1 60 0 NA NA NA NA NA 105 0 NA NA NA NA NA 4035 0 NA NA NA NA NA 4250 0 NA NA NA NA NA
1468746000.0 250399.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250400.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250402.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250403.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250405.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250406.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250407.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250408.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 250409.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25400.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25402.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25403.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25405.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25406.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25407.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25408.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 25409.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1468746000.0 26.0 NA 65 171 0 NA NA NA NA 140 225 0 NA NA NA NA 2971 2518 934 NA NA NA NA 3081 2628 972 NA NA NA
1468746000.0 28.0 NA 67 161 0 NA NA NA NA 140 222 0 NA NA NA NA 3292 3559 969 NA NA NA NA 3347 3715 1016 NA NA NA
1468746000.0 280.0 81 75 162 0 NA NA NA 167 143 222 0 NA NA NA 5803 498 703 579 NA NA NA 6077 529 794 594 NA NA NA
1468746000.0 29.0 NA 65 169 0 NA NA NA NA 140 225 0 NA NA NA NA 2736 2797 939 NA NA NA NA 2766 2935 992 NA NA NA
1468746000.0 3.0 54 74 116 NA NA NA NA 99 142 167 NA NA NA NA 10400 378 893 NA NA NA NA 10753 437 992 NA NA NA NA
1468746000.0 300.0 76 188 279 0 NA NA NA 131 261 353 0 NA NA NA 2578 1204 2133 426 NA NA NA 2966 1728 3308 483 NA NA NA
1468746000.0 301.0 77 183 282 0 NA NA NA 134 257 354 0 NA NA NA 3633 1303 2097 408 NA NA NA 4081 2760 2698 424 NA NA NA
1468746000.0 302.0 76 184 281 0 NA NA NA 130 262 353 0 NA NA NA 2236 1207 2141 397 NA NA NA 2689 2086 3147 495 NA NA NA
1468746000.0 31.0 NA 66 160 0 NA NA NA NA 140 222 0 NA NA NA NA 2992 2338 919 NA NA NA NA 3081 2463 963 NA NA NA
1468746000.0 32.0 NA 66 160 0 NA NA NA NA 140 222 0 NA NA NA NA 3007 2786 919 NA NA NA NA 3089 2919 993 NA NA NA
1468746000.0 33.0 NA 66 163 0 NA NA NA NA 140 222 0 NA NA NA NA 2000 1716 663 NA NA NA NA 2055 1816 686 NA NA NA
1468746000.0 35.0 NA 67 159 0 NA NA NA NA 140 222 0 NA NA NA NA 3276 3200 824 NA NA NA NA 3340 3351 840 NA NA NA
1468746000.0 36.0 NA 68 168 0 NA NA NA NA 139 225 0 NA NA NA NA 1911 9755 588 NA NA NA NA 1960 9839 611 NA NA NA
1468746000.0 37.0 NA 68 165 0 NA NA NA NA 140 222 0 NA NA NA NA 3152 4660 885 NA NA NA NA 3267 4713 907 NA NA NA
1468746000.0 38.0 NA 68 163 0 NA NA NA NA 140 223 0 NA NA NA NA 3003 3841 869 NA NA NA NA 3095 3897 895 NA NA NA
1468746000.0 39.0 NA 69 165 0 NA NA NA NA 140 224 0 NA NA NA NA 2448 6257 652 NA NA NA NA 2579 6496 683 NA NA NA
1468746000.0 4.17 NA 28 180 0 97 NA NA NA 65 238 0 154 NA NA NA 57 3304 1134 831 NA NA NA 98 3425 1171 982 NA NA
1468746000.0 4.22 NA 110 42 55 0 NA NA NA 190 79 98 0 NA NA NA 714 55 129 169 NA NA NA 932 73 204 187 NA NA
1468746000.0 4.23 NA 53 185 0 NA NA NA NA 97 252 0 NA NA NA NA 186 3881 1587 NA NA NA NA 262 4085 1631 NA NA NA
1468746000.0 4.24 NA 42 188 0 NA NA NA NA 85 249 0 NA NA NA NA 56 2095 737 NA NA NA NA 85 2140 748 NA NA NA
1468746000.0 4.25 NA 40 181 0 NA NA NA NA 84 249 0 NA NA NA NA 58 2933 1153 NA NA NA NA 206 3095 1190 NA NA NA
1468746000.0 4.26 NA 38 180 0 NA NA NA NA 82 251 0 NA NA NA NA 77 4800 1589 NA NA NA NA 147 4999 1721 NA NA NA
1468746000.0 4.27 NA 41 179 0 NA NA NA NA 87 248 0 NA NA NA NA 146 5206 1425 NA NA NA NA 219 5460 1483 NA NA NA
1468746000.0 4.28 NA 48 186 0 NA NA NA NA 100 254 0 NA NA NA NA 211 2410 2288 NA NA NA NA 362 2678 2319 NA NA NA
1468746000.0 4.29 NA 23 182 0 102 NA NA NA 66 244 0 159 NA NA NA 51 4144 1193 936 NA NA NA 125 4261 1229 1153 NA NA
1468746000.0 4.34 NA 51 184 0 NA NA NA NA 97 253 0 NA NA NA NA 172 4612 1425 NA NA NA NA 252 4756 1449 NA NA NA
1468746000.0 4.36 NA 42 184 0 NA NA NA NA 83 248 0 NA NA NA NA 91 4831 1237 NA NA NA NA 122 4951 1253 NA NA NA
1468746000.0 4.37 NA 49 183 0 NA NA NA NA 85 253 0 NA NA NA NA 99 5768 1347 NA NA NA NA 146 5923 1361 NA NA NA
1468746000.0 4.4 NA 21 183 0 NA NA NA NA 66 248 0 NA NA NA NA 76 6152 1195 NA NA NA NA 121 6419 1217 NA NA NA
1468746000.0 4.41 NA 22 184 0 NA NA NA NA 65 248 0 NA NA NA NA 70 6501 1028 NA NA NA NA 108 6777 1053 NA NA NA
1468746000.0 4.42 NA 26 188 0 NA NA NA NA 65 254 0 NA NA NA NA 67 6520 764 NA NA NA NA 89 6612 777 NA NA NA
1468746000.0 4.43 NA 27 182 0 NA NA NA NA 66 244 0 NA NA NA NA 73 4632 1332 NA NA NA NA 108 4724 1385 NA NA NA
1468746000.0 4.44 NA 22 181 0 NA NA NA NA 65 245 0 NA NA NA NA 67 5567 988 NA NA NA NA 106 5732 1034 NA NA NA
1468746000.0 4.45 NA 20 190 0 NA NA NA NA 65 251 0 NA NA NA NA 65 7020 784 NA NA NA NA 126 7094 811 NA NA NA
1468746000.0 4.51 NA 19 189 0 NA NA NA NA 65 254 0 NA NA NA NA 64 7054 981 NA NA NA NA 117 7356 1034 NA NA NA
1468746000.0 4.52 NA 20 189 0 NA NA NA NA 65 252 0 NA NA NA NA 66 6449 655 NA NA NA NA 85 6500 664 NA NA NA
1468746000.0 4.53 NA 19 188 0 NA NA NA NA 65 254 0 NA NA NA NA 75 8288 956 NA NA NA NA 168 8587 1030 NA NA NA
1468746000.0 4.54 NA 20 192 0 NA NA NA NA 65 255 0 NA NA NA NA 74 8421 926 NA NA NA NA 123 8702 952 NA NA NA
1468746000.0 4.55 NA 20 189 0 NA NA NA NA 65 255 0 NA NA NA NA 69 7562 652 NA NA NA NA 140 7658 663 NA NA NA
1468746000.0 4.57 NA 46 195 0 NA NA NA NA 81 265 0 NA NA NA NA 90 8725 750 NA NA NA NA 145 8946 781 NA NA NA
1468746000.0 4.58 NA 28 185 0 NA NA NA NA 66 249 0 NA NA NA NA 67 5338 961 NA NA NA NA 106 5631 995 NA NA NA
1468746000.0 4.6 NA 165 NA NA NA NA NA NA 226 NA NA NA NA NA NA 426 NA NA NA NA NA NA 813 NA NA NA NA NA
1468746000.0 4.61 NA 26 195 0 NA NA NA NA 65 255 0 NA NA NA NA 67 7029 851 NA NA NA NA 94 7125 912 NA NA NA
1468746000.0 4.62 NA 26 188 0 NA NA NA NA 65 253 0 NA NA NA NA 62 6432 787 NA NA NA NA 98 6495 815 NA NA NA
1468746000.0 4.63 NA 22 188 0 NA NA NA NA 64 253 0 NA NA NA NA 68 8078 785 NA NA NA NA 110 8157 807 NA NA NA
1468746000.0 4.64 NA 23 188 0 NA NA NA NA 65 253 0 NA NA NA NA 71 8816 966 NA NA NA NA 114 9148 999 NA NA NA
1468746000.0 4.65 NA 26 199 0 NA NA NA NA 64 262 0 NA NA NA NA 98 11054 774 NA NA NA NA 181 11159 788 NA NA NA
1468746000.0 4.67 NA 38 198 0 NA NA NA NA 82 267 0 NA NA NA NA 116 10417 921 NA NA NA NA 174 10770 940 NA NA NA
1468746000.0 4.68 NA 22 189 0 NA NA NA NA 66 253 0 NA NA NA NA 69 6796 657 NA NA NA NA 120 6851 670 NA NA NA
1468746000.0 4.71 NA 19 185 0 NA NA NA NA 65 250 0 NA NA NA NA 70 5975 955 NA NA NA NA 177 6221 972 NA NA NA
1468746000.0 4.72 NA 26 191 0 NA NA NA NA 64 252 0 NA NA NA NA 64 5232 671 NA NA NA NA 116 5274 681 NA NA NA
1468746000.0 4.73 NA 24 190 0 NA NA NA NA 66 259 0 NA NA NA NA 69 7181 797 NA NA NA NA 143 7270 832 NA NA NA
1468746000.0 4.74 NA 19 186 0 NA NA NA NA 65 250 0 NA NA NA NA 70 7474 935 NA NA NA NA 166 7705 1018 NA NA NA
